hcp_id,name,specialty,location,experience,rating,fee,degree_qual,kol_score,is_kol,kol_rank,latitude,longitude,degree_centrality,betweenness_centrality
1014,R Adarsh,orthopedist,Bangalore,13,4.5,500,"MBBS, DNB - Orthopedics/Orthopedic Surgery",0.14100116348136565,0,2916,12.979091245064,77.615522865555,0.0027457440966501922,0.00011325575598114383
1895,Girish S V,pediatrician,Jayanagar,32,4.5,1000,"MBBS, DO, MRCP (UK), MRCPC",0.14089748450402967,0,2917,12.9338941,77.5841719,0.0027457440966501922,2.092570068400884e-06
1671,Gururaj Biradar,pediatrician,Whitefield,22,4.5,750,MBBS,0.1408249943787075,0,2918,12.988040405561094,77.72831976413727,0.0027457440966501922,4.614676885792083e-06
1124,Sowmya Sangamesh,gynecologist,Bangalore,19,4.0,950,"MBBS, MS - Obstetrics & Gynaecology",0.14080579005031302,0,2919,12.904012,77.560366,0.0024711696869851732,1.2090337734987565e-06
3451,Kiran Khanapure,neurosurgeon,Bangalore,26,4.5,1000,"MBBS, MCh - Neuro Surgery",0.14060594685011552,0,2920,12.988214877524,77.592170438025,0.0027457440966501922,9.681769500500618e-06
2980,Nikita Singh,dentist,Whitefield,10,5.0,500,BDS,0.14056142740169303,0,2921,12.985877159162,77.767581208133,0.0024711696869851732,0.0
2399,Sachin Arakere Nataraj,urologist,Whitefield,17,5.0,1000,"MBBS, MS - General Surgery, MCh - Urology",0.1404400871368509,0,2922,13.054552010758,77.591893828697,0.0013728720483250961,0.0
1208,Vidya Muralidhar,gynecologist,Hebbal,16,5.0,500,"MBBS, DGO, DNB - Obstetrics & Gynecology",0.14034756236330137,0,2923,13.052142439705,77.605172747221,0.0013728720483250961,0.0
2462,Bharath Kumar,ophthalmologist,Bangalore,26,4.5,600,"MBBS, DO, DNB - Ophthalmology",0.1401170113348324,0,2924,12.951630784609,77.577268551715,0.0027457440966501922,1.5157642869809855e-05
3347,Raghavendra Kaladagi,plastic-surgeon,Bangalore,14,4.0,1000,"MBBS, MS - General Surgery, MCh - Plastic Surgery",0.1400159928085648,0,2925,13.01707,77.64314,0.0027457440966501922,1.3749995211132263e-05
548,Revanth BN,dermatologist,Jayanagar,17,5.0,700,"MBBS, MD - Dermatology , Venereology & Leprosy",0.1396605125887408,0,2926,12.931347,77.5833929,0.0024711696869851732,2.07840162522942e-06
1324,Payal Aggarwal,gynecologist,Bellandur,12,5.0,1000,"MBBS, MS - Obstetrics & Gynaecology",0.1396403015390631,0,2927,12.894411509913,77.659251895609,0.0016474464579901153,1.8309988098507738e-07
1027,Preetam Raj Chandran,orthopedist,Bellandur,11,4.0,700,"MBBS, MS - Orthopaedics",0.13956934858796743,0,2928,12.926312,77.67652,0.0016474464579901153,0.0
1028,Preetam Raj Chandran,orthopedist,Bellandur,11,4.0,700,"MBBS, MS - Orthopaedics",0.13956934858796743,0,2928,12.912724982410982,77.67973871446961,0.0016474464579901153,0.0
2121,Deepak Ganga P,gastroenterologist,Bangalore,18,4.0,1200,"MBBS, MD - General Medicine, DM - Gastroenterology",0.13928313876553455,0,2930,12.956031,77.717035,0.0027457440966501922,4.18355485644692e-06
3219,Swati Kedia,dentist,BTM Layout,16,5.0,600,BDS,0.1391760332766433,0,2931,12.91475,77.61836,0.0019220208676551346,4.119747322164241e-07
254,Rashmi N,general-physician,JP Nagar,13,4.5,750,MBBS,0.13913602846180007,0,2932,12.892268,77.581459,0.0027457440966501922,5.390547686620194e-06
3349,Harish Kumar Kabilan,plastic-surgeon,Malleswaram,9,4.5,1000,"MBBS, DNB - Plastic Surgery",0.13912857343998075,0,2933,12.994797097351,77.571512451843,0.0008237232289950577,0.0
3350,Harish Kumar Kabilan,plastic-surgeon,Malleswaram,9,4.5,1000,"MBBS, DNB - Plastic Surgery",0.13912857343998075,0,2933,13.01418,77.55595,0.0008237232289950577,0.0
2220,Harish K C,gastroenterologist,Bangalore,15,4.5,1000,"MBBS, MD - General Medicine, DM - Gastroenterology",0.13896621597456044,0,2935,12.935778,77.575689,0.0016474464579901153,1.90365749278136e-07
359,Sandhya Vijay,general-physician,Whitefield,12,5.0,700,MBBS,0.13894237336410736,0,2936,12.992621978281,77.718556368294,0.0013728720483250961,0.0
3409,Vijaykumar S Shabadi,neurosurgeon,Bangalore,20,4.5,900,"MBBS, MCh - Neuro Surgery, MS - General Surgery",0.13892074446420616,0,2937,12.977088176803148,77.60396075209428,0.0019220208676551346,1.845530546436891e-07
1263,Kavitha V Reddy,gynecologist,Marathahalli,24,4.5,1000,"MBBS, DGO",0.13882363514859253,0,2938,12.96677973801215,77.71723955869675,0.002196595277320154,4.119747322164241e-07
689,Krithi Subas Chandra,dermatologist,Bangalore,6,4.5,800,"MBBS, MD - Dermatology , Venereology & Leprosy",0.13867391273305835,0,2939,12.912724982410982,77.67973871446961,0.0027457440966501922,6.571788550126077e-05
2888,Aditi Garg,dentist,HSR Layout,18,5.0,400,BDS,0.13858463969432488,0,2940,12.908199022128,77.651971107926,0.0024711696869851732,0.0
1925,Vidheya Venkatesh,pediatrician,Bellandur,24,4.5,1000,"MBBS, UK",0.13835589708512436,0,2941,12.919020685528771,77.6750701534055,0.0027457440966501922,1.7241905459428117e-06
2320,Bivek Kumar,urologist,Bellandur,16,4.5,850,"MBBS, MS - General Surgery, MCh - Urology",0.13821900801059223,0,2942,12.913107,77.636634,0.0002745744096650192,0.0
2120,Deepak Ganga P,gastroenterologist,Bangalore,18,4.0,1200,"MBBS, MD - General Medicine, DM - Gastroenterology",0.13816874099894572,0,2943,13.01707,77.64314,0.0027457440966501922,5.019790243629849e-06
3228,Mudit Kedia,dentist,BTM Layout,16,5.0,600,BDS,0.13804816285893623,0,2944,12.91475,77.61836,0.0016474464579901153,1.8309988098507738e-07
2286,Arjunsa H Satapute,pulmonologist,Bangalore,17,4.5,800,"MBBS, MD - Pulmonary Medicine",0.13797649519589006,0,2945,12.926312,77.67652,0.0024711696869851732,5.654661999072875e-06
1325,Ashwini P,gynecologist,Bangalore,23,4.5,700,"MBBS, DNB - Obstetrics & Gynecology",0.1379467851498779,0,2946,12.985044760226,77.674643380728,0.0027457440966501922,0.00011181961076900488
1343,Dharani Bai G,gynecologist,Whitefield,33,4.5,1000,"MBBS, MD - Obstetrics & Gynaecology",0.13786103048957016,0,2947,12.9877637,77.6498187,0.0027457440966501922,4.1041257053341644e-06
647,Poovamma A S,dermatologist,HSR Layout,11,5.0,900,"MBBS, MD - Dermatology , Venereology & Leprosy",0.1378602041310522,0,2948,12.913107,77.636634,0.0027457440966501922,1.00268982444209e-06
2277,Saurav Chowdhury,pulmonologist,Bangalore,9,4.5,950,"MD - Respiratory Medicine, MBBS",0.13781139433350176,0,2949,12.977088176803148,77.60396075209428,0.0027457440966501922,9.104132971202457e-06
1423,Raman Shobana,gynecologist,Bangalore,15,4.0,1000,"DGO, DNB - Obstetrics & Gynecology, MBBS",0.13779505090898253,0,2950,12.86964514334962,77.65427155832799,0.0027457440966501922,7.578548675121894e-05
1271,Shobha Venkat,gynecologist,Indiranagar,34,4.5,1000,"MBBS, DGO, DNB - Obstetrics & Gynecology",0.13765570969509083,0,2951,12.9594669,77.6539902,0.0027457440966501922,2.944856419176661e-06
3224,Sirse Namrata,dentist,Bangalore,13,5.0,500,BDS,0.13755543666764802,0,2952,12.9086229,77.6430817,0.0027457440966501922,0.00010469995197211927
2981,Nikita Singh,dentist,Whitefield,10,5.0,500,BDS,0.13749056407889765,0,2953,12.964476104209332,77.74877619736587,0.0027457440966501922,0.0
277,Suchismitha,general-physician,Whitefield,20,5.0,800,"MBBS, MD - General Medicine",0.13719184009437402,0,2954,12.98863647774082,77.7339572178,0.0027457440966501922,7.171412005248862e-07
3231,Nikhitha Raghunath,dentist,Bangalore,14,5.0,500,BDS,0.1371396516509431,0,2955,13.018552217191,77.650282876819,0.0027457440966501922,6.958444182225404e-05
1536,Jaychandran R,neurologist,Bangalore,21,4.5,1000,"MBBS, DNB - General Medicine, DM - Neurology",0.13692304923224058,0,2956,12.988214877524,77.592170438025,0.0027457440966501922,5.948566371527097e-06
1518,Lakshman I K,neurologist,Bangalore,21,4.5,1000,"MBBS, MS - General Surgery, MCh - Neuro Surgery",0.13692304923224058,0,2956,13.01418,77.55595,0.0027457440966501922,4.763760838895478e-06
776,Parul J Gohil,dermatologist,JP Nagar,5,4.5,800,"MBBS, MD - Dermatology , Venereology & Leprosy",0.13685366470314891,0,2958,12.892268,77.581459,0.0013728720483250961,0.0
1385,Shalini M A,gynecologist,Hebbal,10,4.0,850,"MBBS, MS - Obstetrics & Gynaecology, Fellowship in Reproductive Medicine",0.1363651860813042,0,2959,13.0360307,77.5899291,0.002196595277320154,0.0
443,Karthik Vasudevan,cardiologist,Yeshwanthpur,21,4.5,1000,"MBBS, DM - Cardiology",0.13613464833525696,0,2960,13.01418,77.55595,0.0008237232289950577,0.0
670,Uday Kumar,dermatologist,HSR Layout,10,5.0,700,"MBBS, MD - Dermatology , Venereology & Leprosy",0.13585744051069037,0,2961,12.9203135,77.651483,0.0027457440966501922,4.374101313546999e-07
585,Maria Rupini James,dermatologist,Indiranagar,11,5.0,900,"MBBS, MD - Dermatology , Venereology & Leprosy",0.13584937564795685,0,2962,12.978498,77.6429345,0.0027457440966501922,0.0
2626,Rajiv E N,nephrologist,Bangalore,17,4.5,900,"MBBS, MD - General Medicine, DM - Nephrology",0.13577273144860308,0,2963,12.90287,77.4978,0.0027457440966501922,9.501575966832765e-06
1866,Raghuram C P,pediatrician,Hebbal,29,4.5,1200,"MBBS, MD - Pediatrics",0.13574997452102272,0,2964,12.9108543526037,77.58517026901245,0.0027457440966501922,1.1552730585963214e-06
2215,Ajay B R,gastroenterologist,Whitefield,12,5.0,800,"MBBS, MD - General Medicine, DM - Gastroenterology",0.13564913123520128,0,2965,12.98863647774082,77.7339572178,0.0013728720483250961,0.0
1757,Jayalakshmi K,pediatrician,Hebbal,12,4.5,1200,"MBBS, MD - Pediatrics",0.13552759772697942,0,2966,13.020330455344,77.644848445235,0.0027457440966501922,2.9143397723458144e-06
3320,Vithal Malmande,plastic-surgeon,Bangalore,16,4.0,750,"MBBS, MS - General Surgery, MCh - Plastic Surgery",0.1355013506749187,0,2967,12.969066696769,77.613425597553,0.0027457440966501922,4.289570480177457e-06
3214,Dinesh,dentist,HSR Layout,17,5.0,500,BDS,0.13540491118405495,0,2968,12.960883474619,77.701727877979,0.0027457440966501922,4.198813179862343e-06
770,Nivedita Sashidhar,dermatologist,Indiranagar,10,5.0,900,"MBBS, MD - Dermatology , Venereology & Leprosy",0.13518228635588236,0,2969,12.978498,77.6429345,0.0013728720483250961,0.0
1808,Trishya Reddy,pediatrician,Whitefield,7,4.5,950,"MBBS, MD - Pediatrics",0.13500686217162533,0,2970,12.988040405561094,77.72831976413727,0.0027457440966501922,5.522302908353086e-06
517,Manjunath Suresh Pandit,cardiologist,Whitefield,12,5.0,700,"MBBS, MD - Pediatrics, DM - Cardiology",0.1349470313569005,0,2971,12.926312,77.67652,0.0013728720483250961,0.0
1454,Amulya B,gynecologist,Bangalore,13,5.0,700,"MBBS, MD - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology",0.1349304831690974,0,2972,13.020232532766489,77.70916586707853,0.0027457440966501922,3.5322565109432615e-05
475,Sudhakar P,cardiologist,Bangalore,16,4.5,700,"MBBS, MD - General Medicine, DNB - Cardiology, DM - Cardiology",0.1349102659825014,0,2973,13.0211963,77.6569818,0.0027457440966501922,6.254723640057339e-06
252,Harshitha N,general-physician,Banashankari,8,5.0,750,"MBBS, MS - Obstetrics & Gynaecology",0.13474316178126622,0,2974,12.927202,77.547632,0.0016474464579901153,0.0
735,Vishnu M Moodalgiri,dermatologist,Bangalore,13,4.0,935,"MBBS, MD - Dermatology , Venereology & Leprosy",0.13456622283443154,0,2975,12.841217976285144,77.64780521392822,0.0027457440966501922,6.0107645590064174e-05
2106,Sagar H C,gastroenterologist,Banashankari,15,4.5,950,"MBBS, MS - General Surgery, DNB - Surgical Gastroenterology",0.13456176737554731,0,2976,12.977088176803148,77.60396075209428,0.0002745744096650192,0.0
3324,Harini B S,plastic-surgeon,HSR Layout,14,4.5,800,"MCh - Plastic & Reconstructive Surgery, DNB - Plastic Surgery, MS - General Surgery, MBBS",0.1345365112674698,0,2977,12.912409588831528,77.63855159282684,0.0019220208676551346,0.0
3323,Harini B S,plastic-surgeon,HSR Layout,14,4.5,800,"MCh - Plastic & Reconstructive Surgery, DNB - Plastic Surgery, MS - General Surgery, MBBS",0.1345365112674698,0,2977,12.913107,77.636634,0.0019220208676551346,0.0
3237,Sheron Mathews,dentist,Bangalore,12,5.0,500,BDS,0.13435232413735043,0,2979,13.020342276619,77.722413539886,0.0027457440966501922,8.366916859324507e-05
2217,Sharanya Anasosalu Vasu,gastroenterologist,HSR Layout,11,5.0,900,"MBBS, MD - General Medicine, DNB - Medical Gastroenterology",0.13421495642161219,0,2980,12.915636162718,77.652104463016,0.0013728720483250961,0.0
1615,Sindhuja Harsha Vardhan,pediatrician,Jayanagar,21,4.5,1000,"MBBS, Diplomate of the American Board of Paediatrics",0.1342091121198098,0,2981,12.9338941,77.5841719,0.0013728720483250961,0.0
1690,D Malathi Raja,pediatrician,Bangalore,23,4.5,1000,"MBBS, DNB - Paediatrics",0.13392070815055857,0,2982,12.9594669,77.6539902,0.0027457440966501922,0.00010320061120533816
1323,Payal Aggarwal,gynecologist,Bellandur,12,5.0,1000,"MBBS, MS - Obstetrics & Gynaecology",0.1339062092821779,0,2983,12.9183,77.667,0.0013728720483250961,0.0
1284,Nirmala M,gynecologist,Bangalore,26,4.5,950,"MBBS, MS - Obstetrics & Gynaecology",0.13344456630594376,0,2984,12.9589749,77.7467214,0.0027457440966501922,9.626844356664195e-05
709,Renu Nair,dermatologist,HSR Layout,17,5.0,700,"MBBS, MD - Dermatology , Venereology & Leprosy",0.1333813881897582,0,2985,12.912252072175574,77.63564005494118,0.0024711696869851732,1.8048416839957624e-06
1298,Manjula Raghuveer,gynecologist,Malleswaram,24,4.5,1050,"MBBS, DNB - Obstetrics & Gynecology",0.13336624513840833,0,2986,13.0078,77.56253,0.0027457440966501922,8.300527937990173e-06
3213,Dinesh,dentist,HSR Layout,17,5.0,500,BDS,0.13333255661226462,0,2987,13.001446780566068,77.52676047384739,0.0027457440966501922,3.5036677442609873e-06
3463,Veekshith Shetty,neurosurgeon,Bangalore,9,4.5,1000,"MBBS, DNB - Neurosurgery",0.13330290472184986,0,2988,12.988214877524,77.592170438025,0.0027457440966501922,1.8562477021691525e-05
1410,Archana Pathak,gynecologist,Bangalore,22,4.5,800,"MBBS, DNB - Obstetrics & Gynecology",0.1332659050357764,0,2989,12.91786,77.672289,0.0027457440966501922,0.00011964774337628559
511,Prashant Ramdas Wankhade,cardiologist,Bangalore,7,4.5,1000,"MBBS, MD - General Medicine, DNB - Cardiology",0.13317056625520063,0,2990,12.956031,77.717035,0.0024711696869851732,1.1748909029875796e-06
1077,Dinesh Manni,orthopedist,Whitefield,16,4.0,950,"MBBS, Diploma in Orthopaedics, DNB - Orthopedics/Orthopedic Surgery",0.13306403564531716,0,2991,12.95825,77.74538,0.0019220208676551346,0.0
3041,Pranav P.P,dentist,Indiranagar,8,5.0,500,BDS,0.13304038467204088,0,2992,12.973503192469,77.640722589567,0.0019220208676551346,0.0
1137,Sunita Pawar Shekokar,gynecologist,HSR Layout,30,4.5,600,"MBBS, DGO, MD - Obstetrics & Gynaecology",0.13289661587072005,0,2993,12.907886533752,77.651802979017,0.0019220208676551346,7.847137756503316e-08
1580,Sharath S Ghalige,pediatrician,HSR Layout,17,4.5,850,"MBBS, Diploma in Child Health (DCH), MD - Pediatrics, DM - Neonatology",0.13279927868985486,0,2994,12.90732,77.64562,0.0013728720483250961,0.0
780,Prakash B L,orthopedist,Jayanagar,35,4.5,1000,"DNB - Orthopedics/Orthopedic Surgery, MS - Orthopaedics, MBBS",0.1327609186988803,0,2995,12.919138594575577,77.59687006473541,0.0013728720483250961,0.0
3222,Sirse Namrata,dentist,Bangalore,13,5.0,500,BDS,0.1327292966984831,0,2996,12.922887752678,77.674239988665,0.0027457440966501922,7.655852225997873e-05
1157,Aparna Patil,gynecologist,Bangalore,16,5.0,900,"MS - Obstetrics & Gynaecology, MBBS",0.13244472173097577,0,2997,12.991481704853406,77.70634145368363,0.0027457440966501922,4.737602711410048e-05
3230,Madhumanti,dentist,Bangalore,13,5.0,500,BDS,0.1323039267562247,0,2998,12.99381,77.7172,0.0027457440966501922,9.515722789681218e-05
551,Parthasarathi Dutta Roy,dermatologist,Bangalore,22,4.5,800,"MBBS, DDVL",0.1321691908947396,0,2999,12.978668751369,77.645484978269,0.0027457440966501922,7.849537605677475e-06
1151,Rashmi Naik N,gynecologist,Bangalore,23,4.5,800,"MBBS, DGO",0.13204924129139095,0,3000,13.0028,77.5534,0.0027457440966501922,3.3179453333826636e-05
661,Akshitha Ratnakara Shetty,dermatologist,Whitefield,16,5.0,900,"MBBS, MD - Dermatology , Venereology & Leprosy",0.1319784895256344,0,3001,12.987216307968,77.751695038228,0.0027457440966501922,0.0
1322,Manonmani,gynecologist,Malleswaram,25,4.5,800,"MBBS, MD - Obstetrics & Gynaecology",0.13191884873493515,0,3002,13.007537003025572,77.56577294034955,0.0027457440966501922,9.512474769272353e-06
3452,Balaji Srinivas S,neurosurgeon,Bangalore,14,4.0,850,"MBBS, MS - General Surgery, MCh - Neuro Surgery",0.13191128184345408,0,3003,12.841217976285144,77.64780521392822,0.0027457440966501922,6.728194039372287e-06
1873,Prakash Desai,pediatrician,Malleswaram,22,4.5,1050,MBBS,0.13135937250449264,0,3004,13.0078,77.56253,0.0013728720483250961,0.0
1738,Deepti Mahajan,pediatrician,Bellandur,22,4.5,1000,"MBBS, DO, MRCP (UK), MRCPC",0.13128394526742276,0,3005,12.924467,77.672494,0.0027457440966501922,1.0833409624950408e-06
2759,Somashekhar S.P.,oncologist,Hebbal,30,4.5,1200,"MBBS, MS - General Surgery, MCh - Surgical Oncology",0.13110068369652111,0,3006,13.054552010758,77.591893828697,0.0013728720483250961,0.0
1419,Mamatha,gynecologist,Malleswaram,34,4.5,800,"MBBS, MD - Obstetrics & Gynaecology",0.13107673372299145,0,3007,13.007537003025572,77.56577294034955,0.0024711696869851732,2.30400683572889e-06
1421,Sharvari Mundhe,gynecologist,Bangalore,10,4.5,800,"MBBS, MS - Obstetrics & Gynaecology, Fellowship in Reproductive Medicine",0.1310281866496676,0,3008,12.917804,77.672218,0.0027457440966501922,0.00014763310070855777
1889,Richard Lurshay,pediatrician,Koramangala,14,4.0,850,"DNB - Paediatrics, MBBS",0.13102506681014986,0,3009,12.93393,77.61605,0.0024711696869851732,7.171412005248862e-07
297,Yeshwanth H,general-physician,Banashankari,19,4.5,400,"MBBS, MD - General Medicine",0.13100252582685235,0,3010,12.9049463,77.5297964,0.0013728720483250961,0.0
1637,Chetak.A.N,pediatrician,Bangalore,19,4.5,950,MBBS,0.130838901117447,0,3011,12.9589749,77.7467214,0.0027457440966501922,7.245239938481605e-05
1461,Prakruthi S,gynecologist,JP Nagar,7,5.0,850,"MBBS, MS - Obstetrics & Gynaecology",0.13082570490755552,0,3012,12.911846613644,77.599653862417,0.0019220208676551346,0.0
829,Mahadev Kumar P,orthopedist,Malleswaram,23,4.5,1000,"MBBS, Diploma in Orthopaedics",0.13079156906500972,0,3013,12.993238,77.576277,0.0016474464579901153,0.0
1135,Shwetha Yadav,gynecologist,Bangalore,18,5.0,500,"MBBS, DGO",0.1306928331203795,0,3014,13.021967386001,77.644715309143,0.0027457440966501922,2.3938596171431402e-05
645,Premalatha,dermatologist,Bangalore,15,5.0,600,"MBBS, MD - Dermatology",0.13049200175723735,0,3015,13.01766697058543,77.64436990564884,0.0027457440966501922,4.501264633759789e-05
2482,Archana L,ophthalmologist,Bangalore,14,4.0,500,"MBBS, DOMS, DNB - Ophthalmology",0.13048955331657608,0,3016,12.9294199,77.5117643,0.0027457440966501922,1.703928427356057e-05
343,Sravya V,general-physician,Whitefield,13,4.0,700,"DNB - General Medicine, DNB - Neurology, MBBS",0.1302613777139885,0,3017,12.991691179162,77.713784250657,0.0019220208676551346,0.0
1132,Swetha.M.P.,gynecologist,Bangalore,17,5.0,700,"MBBS, DGO",0.13012639946723847,0,3018,13.020179,77.651675,0.0027457440966501922,1.2627614368066311e-05
64,Thara Nair,general-physician,HSR Layout,33,4.5,700,"MBBS, doctor through the doctor's profile on Practo, Diploma in Diabetology (PGDD)",0.12965336501404434,0,3019,12.913107,77.636634,0.002196595277320154,0.0
1484,Smrithi D Nayak,gynecologist,JP Nagar,16,5.0,1000,"MBBS, DGO, Fellowship in Reproductive Medicine",0.12952788342561494,0,3020,12.911166190233,77.57899533787,0.0013728720483250961,0.0
1091,Prakhar Mishra,orthopedist,Bangalore,8,4.5,800,"MBBS, Diploma in Orthopaedics",0.12943662945496293,0,3021,12.9144,77.677429,0.0027457440966501922,3.2252340860777946e-05
2365,Shashank MS,urologist,Hebbal,21,4.5,1200,"MBBS, MS - General Surgery, MCh - Urology/Genito-Urinary Surgery",0.12916179138004708,0,3022,13.054552010758,77.591893828697,0.001098297638660077,0.0
1441,Uthra R,gynecologist,Bangalore,10,5.0,600,"MBBS, MS - Obstetrics & Gynaecology",0.12903861335148498,0,3023,12.883429359113,77.550292854957,0.0027457440966501922,4.9008942750382245e-05
2207,Abhijith B R,gastroenterologist,Whitefield,17,5.0,800,"DM - Gastroenterology, MBBS, MD - General Medicine",0.12902526895959543,0,3024,12.98863647774082,77.7339572178,0.0016474464579901153,1.8309988098507738e-07
2744,M S Sushruta,oncologist,Yelahanka,16,5.0,1000,"MBBS, MS - General Surgery, MCh - Surgical Oncology",0.12883404706748147,0,3025,13.1183348,77.6083878,0.0013728720483250961,0.0
955,Rajesh Srinivas,orthopedist,Whitefield,14,4.0,850,"MBBS, MS - Orthopaedics",0.12873548315029693,0,3026,12.95825,77.74538,0.002196595277320154,0.0
1136,Sunita Pawar Shekokar,gynecologist,HSR Layout,30,4.5,600,"MBBS, DGO, MD - Obstetrics & Gynaecology",0.12871370622719613,0,3027,12.923978621392791,77.64819118833974,0.0016474464579901153,2.6157125855011052e-08
274,Priyamani,general-physician,Indiranagar,24,4.5,600,MBBS,0.1285809486913968,0,3028,12.97847,77.63751,0.0027457440966501922,5.885353317377487e-07
1670,Stalin Ramprakash,pediatrician,Hebbal,25,4.5,1200,"MBBS, MD - Pediatrics",0.12845478592964282,0,3029,12.98863647774082,77.7339572178,0.002196595277320154,1.194508747378838e-06
168,Arisha Salam,general-physician,Jayanagar,5,4.5,750,"MBBS, MD - Dermatology , Venereology & Leprosy",0.1284484068414125,0,3030,12.892268,77.581459,0.0027457440966501922,0.0
2371,Amit B,urologist,Bangalore,13,4.0,500,"MBBS, MS - General Surgery, MCh - Urology",0.1284011268229009,0,3031,12.911068543284,77.480544891764,0.0027457440966501922,1.1967545612148742e-05
375,Harsha Gowtham H V,general-physician,Bangalore,15,4.0,1150,"MBBS, MS - General Surgery, MCh - Cardio Thoracic and Vascular Surgery",0.12834762900155539,0,3032,12.841217976285144,77.64780521392822,0.0027457440966501922,1.6084080858930134e-05
630,Anitha Appuswamy,dermatologist,BTM Layout,12,5.0,800,"MBBS, MD - Dermatology , Venereology & Leprosy",0.12831060454489557,0,3033,12.913586893202,77.605674604571,0.002196595277320154,0.0
3074,Ramya,dentist,Indiranagar,25,4.5,600,BDS,0.1282076327877404,0,3034,12.979813687987,77.6354898427,0.0024711696869851732,0.0
1596,Sampat Kumar Shettigar,pediatrician,Whitefield,16,5.0,900,"MBBS, MD - Pediatrics, Fellowship in Neonatology",0.12817087719738057,0,3035,12.965990386150564,77.73237558465738,0.002196595277320154,4.141544927043417e-07
1756,Jayalakshmi K,pediatrician,Hebbal,12,4.5,1200,"MBBS, MD - Pediatrics",0.12815656241331258,0,3036,13.054552010758,77.591893828697,0.0027457440966501922,2.1906592903571756e-06
1847,Chetan Ginigeri,pediatrician,Hebbal,24,4.5,1100,"MD - Pediatrics, MBBS",0.12811555300423644,0,3037,13.054552010758,77.591893828697,0.0027457440966501922,4.509924449501489e-06
253,Suhas MS,general-physician,Yelahanka,14,5.0,1000,"MBBS, MD - General Medicine",0.12805092715687055,0,3038,13.1183348,77.6083878,0.0027457440966501922,0.0
3265,Marilyn Thomas,dentist,Bangalore,17,5.0,500,BDS,0.12793587857530675,0,3039,12.97616070138578,77.67657324671744,0.0027457440966501922,2.3385909627183676e-05
682,Shifa M E,dermatologist,Bangalore,13,4.5,800,"MBBS, DDVL",0.12787642016283002,0,3040,12.8873281,77.7374611,0.0027457440966501922,6.213129846746985e-05
508,Chirag D,cardiologist,Whitefield,13,5.0,900,"MBBS, MD - General Medicine, DM - Cardiology",0.12775640061176458,0,3041,12.98863647774082,77.7339572178,0.002196595277320154,0.0
742,V Sreelalitha,dermatologist,Whitefield,13,4.5,1000,"MBBS, DVD",0.1277253920605877,0,3042,12.988105409754,77.730059332041,0.0019220208676551346,0.0
3268,Anju Jeevan,dentist,Koramangala,17,5.0,900,BDS,0.12765387233784758,0,3043,12.93051,77.62305,0.0013728720483250961,0.0
1954,R Lakshmi Deepika,pediatrician,Bangalore,11,4.0,1100,"MBBS, MD - Pediatrics",0.1275571453961119,0,3044,12.84182214957143,77.64484298829494,0.0027457440966501922,3.835572210033039e-05
1702,Ravi Shankar Swamy,pediatrician,Whitefield,24,4.5,750,"MBBS, DO, MRCP (UK), MRCPC, UK",0.12734920880456285,0,3045,12.988040405561094,77.72831976413727,0.0027457440966501922,2.9670173174704897e-06
3062,Uzma Hassan,dentist,Koramangala,9,5.0,500,BDS,0.12732515712809417,0,3046,12.935773900087,77.628964527431,0.002196595277320154,0.0
2506,Sangeetalaxmi G Kulkari,ophthalmologist,Malleswaram,23,4.5,1000,"MBBS, DNB - Ophthalmology",0.12726209381129966,0,3047,13.007537003025572,77.56577294034955,0.0005491488193300384,0.0
201,Vishal Lahoti,general-physician,Jayanagar,12,4.0,1000,"MBBS, MD - General Medicine, DM - Endocrinology",0.12725399918501412,0,3049,12.913107,77.636634,0.0027457440966501922,0.0
202,Vishal Lahoti,general-physician,Jayanagar,12,4.0,1000,"MBBS, MD - General Medicine, DM - Endocrinology",0.12725399918501412,0,3049,12.90786,77.56493,0.0027457440966501922,0.0
203,Vishal Lahoti,general-physician,Jayanagar,12,4.0,1000,"MBBS, MD - General Medicine, DM - Endocrinology",0.12725399918501412,0,3049,12.9311477,77.5371764,0.0027457440966501922,0.0
200,Vishal Lahoti,general-physician,Jayanagar,12,4.0,1000,"MBBS, MD - General Medicine, DM - Endocrinology",0.12725399918501412,0,3049,12.9281467,77.5970283,0.0027457440966501922,0.0
1392,Aruna Kumari V,gynecologist,Bellandur,18,4.5,1000,"MBBS, DGO",0.12723965309540697,0,3052,12.924467,77.672494,0.002196595277320154,5.950746132015015e-07
1393,Aruna Kumari V,gynecologist,Bellandur,18,4.5,1000,"MBBS, DGO",0.12723965309540697,0,3052,12.919020685528771,77.6750701534055,0.002196595277320154,5.950746132015015e-07
1739,Deepti Mahajan,pediatrician,Bellandur,22,4.5,1000,"MBBS, DO, MRCP (UK), MRCPC",0.12721760450556657,0,3054,12.91786,77.672289,0.0027457440966501922,5.358274109095073e-07
174,Kavita Manwani,general-physician,JP Nagar,29,4.5,750,MBBS,0.12719375217079737,0,3055,12.892268,77.581459,0.0024711696869851732,5.336403602527338e-07
3464,Veekshith Shetty,neurosurgeon,Bangalore,9,4.5,1000,"MBBS, DNB - Neurosurgery",0.1271218984850715,0,3056,13.007537003025572,77.56577294034955,0.0027457440966501922,8.390261411409447e-06
